URL,Product_id,BrandName,Category,Individual_category,category_by_Gender,Description,Occasions,DiscountPrice (in Rs),OriginalPrice (in Rs),DiscountOffer,SizeOption,Ratings,Reviews,Color
https://www.myntra.com/night-suits/urbanic/urbanic-women-navy-blue--black-self-striped-cotton-pyjama-set/15851412/buy,15851412,URBANIC,Lingerie & Sleep Wear,night-suits,Women,urbanic women navy blue  black self striped cotton pyjama set,"Casual wear, Loungewear, Sleepwear, Relaxation",1117,1490.0,25% OFF,"S, M, L, XL",4.0,25,navy
https://www.myntra.com/night-suits/adorenite/adorenite-women-black-printed-night-suit/15509008/buy,15509008,ADORENITE,Lingerie & Sleep Wear,night-suits,Women,adorenite women black printed night suit,"Casual wear, Sleepwear, Loungewear, Nightwear.",899,1499.0,40% OFF,"XS, S, M, L, XL",4.7,25,black
https://www.myntra.com/lounge-pants/chemistry/chemistry-women-grey-solid-cropped-lounge-pants/13994058/buy,13994058,Chemistry,Lingerie & Sleep Wear,lounge-pants,Women,chemistry women grey solid cropped lounge pants,"Casual, loungewear, athleisure, sleepwear.",899,1499.0,40% OFF,"S, M, L, XL",4.4,25,unknown
https://www.myntra.com/lounge-pants/dressberry/dressberry-women-black--pink-polka-dot-print-lounge-pants/14822986/buy,14822986,DressBerry,Lingerie & Sleep Wear,lounge-pants,Women,dressberry women black  pink polka dot print lounge pants,"Casual outings, lounging at home, sleepwear, pajama parties.",464,1549.0,70% OFF,"XS, S, M, L, XL, XXL",3.9,25,black
https://www.myntra.com/night-suits/smarty-pants/smarty-pants-women-pink--blue-printed-night-suit/15190434/buy,15190434,Smarty Pants,Lingerie & Sleep Wear,night-suits,Women,smarty pants women pink  blue printed night suit,"Casual wear, Sleepwear, Loungewear, Pajama party.",751,1599.0,53% OFF,"S, M, L, XL, XXL",4.2,25,pink
https://www.myntra.com/night-suits/dexter-by-kook-n-keech/dexter-by-kook-n-keech-women-pink--white-printed-pure-cotton-night-suit/15356522/buy,15356522,Dexter by Kook N Keech,Lingerie & Sleep Wear,night-suits,Women,dexter by kook n keech women pink  white printed pure cotton night suit,"Sleepover, Lounging, Pajama Party, Movie Night.",594,1699.0,65% OFF,"XS, S, M, L, XL",4.6,25,pink
https://www.myntra.com/night-suits/etc/etc-women-green--black-floral-printed-pure-cotton-pyjamas-set/14345556/buy,14345556,ETC,Lingerie & Sleep Wear,night-suits,Women,etc women green  black floral printed pure cotton pyjamas set,"Casual wear, Sleepwear, Loungewear, Relaxation wear",449,1799.0,75% OFF,"S, M, L, XL",4.4,25,green
https://www.myntra.com/lounge-pants/mbeautiful/mbeautiful-women-grey--white-handblock-print-lounge-pants/15503872/buy,15503872,MBeautiful,Lingerie & Sleep Wear,lounge-pants,Women,mbeautiful women grey  white handblock print lounge pants,"Casual outings, Beach vacations, Yoga sessions, Summer picnics.",949,1898.0,50% OFF,"XXL, 3XL, 4XL",4.3,25,white
https://www.myntra.com/night-suits/dressberry/dressberry-women-peach-coloured-solid-shorts-set/14218622/buy,14218622,DressBerry,Lingerie & Sleep Wear,night-suits,Women,dressberry women peach coloured solid shorts set,"Casual outings, Beach parties, Picnics, Brunch with friends.",759,1899.0,60% OFF,"XS, S, M, L, XL, XXL",4.0,25,unknown
https://www.myntra.com/night-suits/etc/etc-women-white--blue-pure-cotton-floral-print-shorts-set/14691536/buy,14691536,ETC,Lingerie & Sleep Wear,night-suits,Women,etc women white  blue pure cotton floral print shorts set,"Beach party, Summer picnic, Casual outing, Weekend getaway.",569,1899.0,70% OFF,"S, M, L, XL",4.6,25,white
https://www.myntra.com/night-suits/dressberry/dressberry-women-blue-printed-pyjama-set/14823096/buy,14823096,DressBerry,Lingerie & Sleep Wear,night-suits,Women,dressberry women blue printed pyjama set,"Casual wear, Loungewear, Sleepwear, Beachwear",949,1899.0,50 % OFF,"XS, S, M, L, XL, XXL",4.6,25,blue
https://www.myntra.com/night-suits/chemistry/chemistry-women-grey-solid-pure-cotton-night-suit/16294932/buy,16294932,Chemistry,Lingerie & Sleep Wear,night-suits,Women,chemistry women grey solid pure cotton night suit,"Casual wear, Loungewear, Sleepwear, Nightwear",1329,1899.0,30% OFF,"S, M, L, XL, XXL, 3XL",4.7,25,unknown
https://www.myntra.com/night-suits/slumber-jill/slumber-jill-women-grey-printed-night-suit/12875226/buy,12875226,Slumber Jill,Lingerie & Sleep Wear,night-suits,Women,slumber jill women grey printed night suit,"Casual wear, Sleepwear, Loungewear, Nightwear",854,1899.0,55% OFF,"S, M, L, XL, XXL",4.3,25,unknown
https://www.myntra.com/night-suits/clovia/clovia-women-blue--yellow-minions-printed-night-suit/14568468/buy,14568468,Clovia,Lingerie & Sleep Wear,night-suits,Women,clovia women blue  yellow minions printed night suit,"Sleepover, Lounging, Pajama Party, Movie Night",854,1899.0,55% OFF,"S, M, L, XL, XXL, 3XL",4.5,25,blue
https://www.myntra.com/baby-dolls/xin/xin-yellow-baby-doll/14664214/buy,14664214,XIN,Lingerie & Sleep Wear,baby-dolls,Women,xin yellow baby doll,"Birthday party, Summer picnic, Beach vacation, Garden tea party.",584,1949.0,70% OFF,Onesize,4.4,25,yellow
https://www.myntra.com/night-suits/lenissa/lenissa-women-pink--black-printed-night-suit/14372164/buy,14372164,Lenissa,Lingerie & Sleep Wear,night-suits,Women,lenissa women pink  black printed night suit,"Sleepover, Lounging, Relaxing at home, Pajama party",799,1999.0,Rs. 1200 OFF,"M, L, XL, XXL, 3XL",4.2,25,pink
https://www.myntra.com/night-suits/masha/masha-women-black--white-printed-pure-cotton-night-suit/15788608/buy,15788608,Masha,Lingerie & Sleep Wear,night-suits,Women,masha women black  white printed pure cotton night suit,"Casual wear, Sleepwear, Loungewear, Nightwear.",859,1999.0,57% OFF,"S, M, L, XL, XXL",4.7,25,black
https://www.myntra.com/night-suits/clovia/clovia-women-pink-printed-night-suit/12157306/buy,12157306,Clovia,Lingerie & Sleep Wear,night-suits,Women,clovia women pink printed night suit,"Casual wear, Sleepwear, Loungewear, Nightwear.",859,1999.0,57% OFF,"S, M, L, XL, XXL, 3XL",4.1,25,pink
https://www.myntra.com/night-suits/enviously-young/enviously-young-women-pink--black-printed-pure-cotton-night-suit/13471848/buy,13471848,Enviously Young,Lingerie & Sleep Wear,night-suits,Women,enviously young women pink  black printed pure cotton night suit,"Girls' Night In, Sleepover Party, Pyjama Party, Movie Night",799,1999.0,60% OFF,"S, M, L, XL, XXL",4.2,25,pink
https://www.myntra.com/night-suits/herenow/herenow-women-white--maroon-printed-pure-cotton-night-suit/14140726/buy,14140726,HERE&NOW,Lingerie & Sleep Wear,night-suits,Women,herenow women white  maroon printed pure cotton night suit,"Casual wear, Sleepwear, Loungewear, Home wear.",599,1999.0,70% OFF,"S, M, L, XL, XXL",4.2,25,white
https://www.myntra.com/night-suits/cottinfab/cottinfab-women-off-white--grey-floral-print-night-suit/12657140/buy,12657140,Cottinfab,Lingerie & Sleep Wear,night-suits,Women,cottinfab women off white  grey floral print night suit,"Casual wear, Sleepwear, Loungewear, Nightwear",839,2099.0,60% OFF,"S, M, L, XL, XXL",4.0,25,white
https://www.myntra.com/night-suits/cottinfab/cottinfab-women-black--beige-printed-kaftan-night-suit/12657174/buy,12657174,Cottinfab,Lingerie & Sleep Wear,night-suits,Women,cottinfab women black  beige printed kaftan night suit,"Casual wear, Sleepwear, Loungewear, Beachwear",839,2099.0,60% OFF,"S, M, L, XL, XXL",4.4,25,black
https://www.myntra.com/night-suits/chemistry/chemistry-women-blue--white-printed-night-suit/13807788/buy,13807788,Chemistry,Lingerie & Sleep Wear,night-suits,Women,chemistry women blue  white printed night suit,"Casual wear, Sleepwear, Loungewear, Nightwear.",1259,2099.0,40% OFF,"S, M, L, XL",4.1,25,blue
https://www.myntra.com/night-suits/adorenite/adorenite-women-black-night-suit/12080594/buy,12080594,ADORENITE,Lingerie & Sleep Wear,night-suits,Women,adorenite women black night suit,"Date night, Sleepover, Lounge party, Girls night in",1143,2199.0,48% OFF,"XS, S, M, L, XL",4.7,25,black
https://www.myntra.com/night-suits/mast--harbour/mast--harbour-women-grey-melange--navy-blue-printed-shorts-set/15773790/buy,15773790,Mast & Harbour,Lingerie & Sleep Wear,night-suits,Women,mast  harbour women grey melange  navy blue printed shorts set,"Casual outings, Beach vacations, Summer picnics, Pool parties.",769,2199.0,65% OFF,"XS, S, M, L, XL, XXL",4.1,25,navy
https://www.myntra.com/night-suits/ahika/ahika-women-black--yellow-printed-pure-cotton-night-suit/16159952/buy,16159952,AHIKA,Lingerie & Sleep Wear,night-suits,Women,ahika women black  yellow printed pure cotton night suit,"Casual wear, Sleepwear, Loungewear, Nightwear.",898,2247.0,60% OFF,"XS, S, M, L, XL, XXL",4.2,25,black
https://www.myntra.com/night-suits/kryptic/kryptic-women-pink--grey-printed-night-suit/14057752/buy,14057752,Kryptic,Lingerie & Sleep Wear,night-suits,Women,kryptic women pink  grey printed night suit,"Sleepover, Pyjama Party, Girls Night In, Lounging at Home",899,2248.0,60% OFF,"S, M, L, XL, XXL",4.4,25,pink
https://www.myntra.com/night-suits/zeyo/zeyo-women-navy-blue--white-printed-night-suit/13391032/buy,13391032,Zeyo,Lingerie & Sleep Wear,night-suits,Women,zeyo women navy blue  white printed night suit,"Casual wear, Sleepwear, Loungewear, Nightwear.",949,2373.0,60% OFF,"S, M, L, XL, XXL",4.6,25,navy
https://www.myntra.com/night-suits/beebelle/beebelle-women-green--navy-blue-printed-night-suit/16615816/buy,16615816,beebelle,Lingerie & Sleep Wear,night-suits,Women,beebelle women green  navy blue printed night suit,"Casual wear, Sleepwear, Loungewear, Nightwear.",948,2497.0,62% OFF,"S, M, L, XL, XXL",4.7,25,green
https://www.myntra.com/night-suits/sweet-dreams/sweet-dreams-women-red--black-night-suit-8905017313674/11041498/buy,11041498,Sweet Dreams,Lingerie & Sleep Wear,night-suits,Women,sweet dreams women red  black night suit 8905017313674,"Date night, Sleepover, Pyjama party, Relaxing at home.",1749,2499.0,30% OFF,"M, L, XL",4.2,25,red
https://www.myntra.com/night-suits/zeyo/zeyo-women-brown--navy-blue-printed-night-suit/12900564/buy,12900564,Zeyo,Lingerie & Sleep Wear,night-suits,Women,zeyo women brown  navy blue printed night suit,"Casual wear, Sleepwear, Loungewear, Nightwear.",999,2499.0,60% OFF,"S, M, L, XL, XXL, 3XL",4.5,25,brown
https://www.myntra.com/night-suits/zeyo/zeyo-women-blue-printed-night-suit/13042808/buy,13042808,Zeyo,Lingerie & Sleep Wear,night-suits,Women,zeyo women blue printed night suit,"Casual wear, Loungewear, Sleepwear, Nightwear",999,2499.0,60% OFF,"S, M, L, XL, XXL",4.4,25,blue
https://www.myntra.com/night-suits/zeyo/zeyo-women-peach-coloured--navy-blue-printed-night-suit/13042820/buy,13042820,Zeyo,Lingerie & Sleep Wear,night-suits,Women,zeyo women peach coloured  navy blue printed night suit,"Casual wear, Sleepwear, Loungewear, Nightwear.",999,2499.0,60% OFF,"S, M, L, XL, XXL",4.4,25,navy
https://www.myntra.com/night-suits/zeyo/zeyo-women-green--white-printed-nursing--feeding-night-suit/13172584/buy,13172584,Zeyo,Lingerie & Sleep Wear,night-suits,Women,zeyo women green  white printed nursing  feeding night suit,"Casual wear, Sleepwear, Maternity wear, Lounge wear",999,2499.0,60% OFF,"S, M, L, XL, XXL",4.3,25,green
https://www.myntra.com/night-suits/mabish-by-sonal-jain/mabish-by-sonal-jain-women-maroon--white-pure-cotton-printed-night-suit/14813532/buy,14813532,MABISH by Sonal Jain,Lingerie & Sleep Wear,night-suits,Women,mabish by sonal jain women maroon  white pure cotton printed night suit,"Casual wear, Sleepwear, Loungewear, Nightwear.",1169,2598.0,55% OFF,"S, M, L, XL, XXL",4.2,25,maroon
https://www.myntra.com/night-suits/divena/divena-women-yellow--pink-printed-cotton-night-suit/14814820/buy,14814820,Divena,Lingerie & Sleep Wear,night-suits,Women,divena women yellow  pink printed cotton night suit,"Casual wear, Sleepwear, Loungewear, Nightwear.",1299,2599.0,50% OFF,"S, M, L, XL, XXL, 3XL, 4XL, 5XL, 6XL, 7XL",4.7,25,yellow
https://www.myntra.com/night-suits/divena/divena-women-blue--white-ethnic-motifs-print-pure-cotton-pyjamas-set/14814824/buy,14814824,Divena,Lingerie & Sleep Wear,night-suits,Women,divena women blue  white ethnic motifs print pure cotton pyjamas set,"Casual wear, Sleepwear, Lounge wear, Home wear",1299,2599.0,50% OFF,"XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, 6XL, 7XL",4.8,25,blue
https://www.myntra.com/night-suits/chemistry/chemistry-women-yellow--white-printed-night-suit-with-grey-robe/13084998/buy,13084998,Chemistry,Lingerie & Sleep Wear,night-suits,Women,chemistry women yellow  white printed night suit with grey robe,"Birthday party, Sleepover, Girls night in, Pyjama party",1619,2699.0,40% OFF,"S, M, L, XL",4.4,25,yellow
https://www.myntra.com/night-suits/chemistry/chemistry-women-navy-blue--red-embroidered-night-suit/14491554/buy,14491554,Chemistry,Lingerie & Sleep Wear,night-suits,Women,chemistry women navy blue  red embroidered night suit,"Wedding, Anniversary, Birthday, Valentine's Day",1979,3299.0,40% OFF,"S, M, L, XL, XXL, 3XL",4.2,25,navy
https://www.myntra.com/night-suits/lill/lill-women-grey-solid-pyjama-set/15479710/buy,15479710,LILL,Lingerie & Sleep Wear,night-suits,Women,lill women grey solid pyjama set,"Casual wear, Loungewear, Sleepwear, Relaxation",1242,3549.0,65% OFF,"S, M, L, XL",4.6,25,unknown
https://www.myntra.com/lounge-shorts/mystere-paris/mystere-paris-women-charcoal-grey--white-striped-lounge-shorts/14087654/buy,14087654,Mystere Paris,Lingerie & Sleep Wear,lounge-shorts,Women,mystere paris women charcoal grey  white striped lounge shorts,"Casual outings, Lounging at home, Sleepwear, Beachwear",299,499.0,40% OFF,"S, M, L, XL, XXL",4.2,25,white
https://www.myntra.com/lounge-shorts/bene-kleed/bene-kleed-women-blue-printed-anti-bacterial-lounge-shorts/13086318/buy,13086318,Bene Kleed,Lingerie & Sleep Wear,lounge-shorts,Women,bene kleed women blue printed anti bacterial lounge shorts,"Casual outings, Lounging at home, Beach vacations, Summer picnics.",331,599.0,Rs. 268 OFF,"S, M, L, XL, XXL",4.0,25,blue
https://www.myntra.com/lounge-pants/dreamz-by-pantaloons/dreamz-by-pantaloons-women-navy-blue--white-striped-cropped-cotton-lounge-pants/15922840/buy,15922840,Dreamz by Pantaloons,Lingerie & Sleep Wear,lounge-pants,Women,dreamz by pantaloons women navy blue  white striped cropped cotton lounge pants,"Casual outings, Beach vacations, Weekend getaways, Lounging at home.",449,599.0,25% OFF,"XS, S, M, L, XL, XXL",4.6,25,navy
https://www.myntra.com/baby-dolls/secret-wish/secret-wish-maroon--black-printed-baby-doll/2524810/buy,2524810,Secret Wish,Lingerie & Sleep Wear,baby-dolls,Women,secret wish maroon  black printed baby doll,"Party, Date Night, Clubbing, Cocktail Party",419,599.0,30% OFF,Onesize,3.8,25,maroon
https://www.myntra.com/baby-dolls/klamotten/klamotten-pink-solid-baby-doll-102r-pink/4378155/buy,4378155,Klamotten,Lingerie & Sleep Wear,baby-dolls,Women,klamotten pink solid baby doll 102r pink,"Birthday parties, Girls' night out, Date nights, Prom night.",519,799.0,35% OFF,Onesize,4.2,25,pink
https://www.myntra.com/lounge-pants/zivame/zivame-women-navy-blue-printed-pure-cotton--lounge-pants/16415872/buy,16415872,Zivame,Lingerie & Sleep Wear,lounge-pants,Women,zivame women navy blue printed pure cotton  lounge pants,"Casual outings, lounging at home, sleepwear, beach vacation.",537,895.0,40% OFF,"XS, S, M, L, XL, XXL",4.3,25,navy
https://www.myntra.com/lounge-pants/zebu/zebu-women-turquoise-blue-solid-regular-fit-lounge-pants/10525978/buy,10525978,zebu,Lingerie & Sleep Wear,lounge-pants,Women,zebu women turquoise blue solid regular fit lounge pants,"Casual wear, Loungewear, Relaxation, Yoga",377,899.0,58% OFF,"M, L, XL",4.0,25,turquoise
https://www.myntra.com/lounge-pants/bannos-swagger/bannos-swagger-women-blue--grey-checked-cotton-lounge-pants/14304058/buy,14304058,Bannos Swagger,Lingerie & Sleep Wear,lounge-pants,Women,bannos swagger women blue  grey checked cotton lounge pants,"Casual outings, lounging at home, running errands, movie nights.",449,899.0,50% OFF,"S, M, L, XL",3.9,25,blue
https://www.myntra.com/night-suits/slumber-jill/slumber-jill-women-blue-printed-night-suit/15070322/buy,15070322,Slumber Jill,Lingerie & Sleep Wear,night-suits,Women,slumber jill women blue printed night suit,"Casual wear, Sleepwear, Loungewear, Nightwear.",599,899.0,Rs. 300 OFF,"XS, S, M, L, XL, XXL",4.5,25,blue
https://www.myntra.com/lounge-pants/tokyo-talkies/tokyo-talkies-women-white--red-striped-lounge-pants/13453608/buy,13453608,Tokyo Talkies,Lingerie & Sleep Wear,lounge-pants,Women,tokyo talkies women white  red striped lounge pants,"Casual outings, lounging at home, sleepwear, beach vacation.",408,949.0,57% OFF,"S, M, L, XL",3.9,25,white
https://www.myntra.com/lounge-pants/c9-airwear/c9-airwear-women-navy-blue--red-printed-cotton-lounge-pants/14271504/buy,14271504,C9 AIRWEAR,Lingerie & Sleep Wear,lounge-pants,Women,c9 airwear women navy blue  red printed cotton lounge pants,"Casual outings, lounging at home, sleepwear, beach vacation.",474,949.0,50% OFF,"S, M, L, XL, XXL",4.3,25,navy
https://www.myntra.com/pyjamas/zivame/zivame-women-blue-tom--jerry-printed-knitted-cotton-pyjamas/16569702/buy,16569702,Zivame,Lingerie & Sleep Wear,pyjamas,Women,zivame women blue tom  jerry printed knitted cotton pyjamas,"Casual wear, Loungewear, Sleepwear, Pajama party.",497,995.0,50% OFF,"XS, S, M, L, XL, XXL",4.4,25,blue
https://www.myntra.com/lounge-pants/drape-in-vogue/drape-in-vogue-women-navy-blue-striped-lounge-pants/12699550/buy,12699550,DRAPE IN VOGUE,Lingerie & Sleep Wear,lounge-pants,Women,drape in vogue women navy blue striped lounge pants,"Casual outings, lounging at home, running errands, beach vacation.",599,999.0,40% OFF,"S, M, L, XL",4.2,25,navy
https://www.myntra.com/baby-dolls/phwoar/phwoar-women-black-solid-baby-doll/13467616/buy,13467616,PHWOAR,Lingerie & Sleep Wear,baby-dolls,Women,phwoar women black solid baby doll,"Party, Date Night, Clubbing, Cocktail Party",499,999.0,50% OFF,Onesize,3.7,25,black
https://www.myntra.com/palazzos/herenow/herenow-women-white--blue-ethnic-motifs-print-palazzos/15892856/buy,15892856,HERE&NOW,Plus Size,palazzos,Women,herenow women white  blue ethnic motifs print palazzos,"Wedding, Cocktail party, Festive gathering, Formal dinner",389,1299.0,"70% OFF, Hurry*","26, 28, 30, 32, 34, 36, 38",4.4,25,white
https://www.myntra.com/tops/herenow/herenow-blue--yellow-striped-button-down-top/16608936/buy,16608936,HERE&NOW,Plus Size,tops,Women,herenow blue  yellow striped button down top,"Casual outing, Beach party, Picnic, Weekend brunch.",559,1399.0,"60% OFF, Hurry*","XS, S, M, L, XL, XXL",4.5,25,blue
